ticket,time,dttn,ebit,interest,dna,capex,wc,debt,equity,value,TA
HGM,2020-06-30,19284926181,2920316620,0,2009416472.0,160420640.0,26403427717,0,143909990188,143909990188,167362236742
HHS,2020-06-30,169121637323,126007695055,0,2905937746.0,6141818182.0,174600787374,0,3642127681955,3642127681955,3942569335492
HHV,2020-06-30,253046588711,158035398651,105045872837,72013454200.0,625915758053.0,-1378443664788,20590049603926,7009904022606,27599953626532,30758013849614
HNG,2020-06-30,515854790000,132028440000,123559777000,129802195000.0,161130570000.0,2112072377000,12380223232000,9155716821000,21535940053000,25280924889000
HPG,2020-06-30,20890542030109,3619094958135,523373576010,1138885194120.0,2467441675408.0,15326443630326,42666150962536,52580576274016,95246727236552,112644200672558
HSG,2020-06-30,6864137356711,504949291557,136485157060,307949071500.0,32465670853.0,5188996876051,8469515700795,6150829883696,14620345584491,16436398034001
HT1,2020-06-30,2037545085046,306521128036,49021547073,170286605642.0,10277481658.0,-157585748467,2607766763253,5555423431753,8163190195006,9743656397566
HUT,2020-06-30,173077101347,45495737207,57927373477,49217571479.0,25723930853.0,428018492771,5578149910573,3198394972227,8776544882800,11056219984207
IJC,2020-06-30,211686164163,76271657231,21278943580,9955042197.0,31699584060.0,1428652455817,750860923899,1841003679062,2591864602961,6674698392582
IMP,2020-06-30,292962460850,60081472110,782803622,13400229562.0,10448744862.0,504943899267,79436427996,1586570817018,1666007245014,1940314858656
KBC,2020-06-30,190915451027,72269080376,42361576480,21722605326.0,22312669702.0,8669502705985,2143858232661,10486248888352,12630107121013,18186710864002
KDC,2020-06-30,1960551164640,153724572539,33648210612,64928274697.0,15693610511.0,2670321446793,2341227820443,7837621958967,10178849779410,12071038006253
KDH,2020-06-30,798325994000,323177821000,0,2659564000.0,5795740000.0,6756202119000,1368767914000,7571417164000,8940185078000,14508097777000
LGC,2020-06-30,253037586170,157475436198,20241429215,63831040371.0,138358076328.0,-703837990153,6105091531336,3874960195822,9980051727158,11725970212031
MSN,2020-06-30,18787772000000,1174102000000,862707000000,1048451000000.0,202714000000.0,3996673000000,48714450000000,31218283000000,79932733000000,105003862000000
MSR,2020-06-30,1977698420000,412237970000,572959440000,304876074000.0,122031204000.0,4678052354000,13794588878000,11799080029000,25593668907000,36231466948000
MWG,2020-06-30,26463750559459,1390648912681,136986550722,513388842580.0,992314231131.0,7672587912812,11714194920731,14272909782505,25987104703236,38346340885655
NKG,2020-06-30,2350240229500,71002393172,60101224592,74134490048.0,28416680953.0,2514154657393,3486268491728,2996142804802,6482411296530,7789339469255
NLG,2020-06-30,288764428730,86518489322,6072153565,5882201360.0,5576408733.0,3596060175201,1573052092826,6194375594269,7767427687095,11822729041648
NT2,2020-06-30,1886085410219,273853342775,11785271160,173191212310.0,905752000.0,971932835298,1305552997225,4532132084383,5837685081608,7456154745726
NTP,2020-06-30,1203000251472,169078188052,16222489798,36775172624.0,33073263777.0,1706443246473,1536320659021,2544918944581,4081239603602,4410298832865
PAN,2020-06-30,2008056517799,148478563327,76501910983,98908763871.0,27351643851.0,1974919619990,5666183193043,5960161748671,11626344941714,12680755407429
PDN,2020-06-30,175514473357,45031862608,4331477823,0.0,22597233866.0,-65627406349,208419294496,557188568994,765607863490,963229856187
PDR,2020-06-30,553232704705,151725659647,0,6132093459.0,340188626326.0,7825737328678,2212966681404,4235519757064,6448486438468,14318798522634
PET,2020-06-30,2527450801760,51276072057,14551274134,16523781640.0,729560363.0,1684511123396,1881703395273,1612060436889,3493763832162,6031003601693
PGS,2020-06-30,994139296048,9344103082,4203369859,-10012740981.0,-31028497335.0,125657768687,330000000000,960833524522,1290833524522,2030632816839
PHR,2020-06-30,618567925598,428966774608,1967469669,25762422986.0,-4910363102.0,82240794622,617713927003,3093903263665,3711617190668,5964051649776
PNJ,2020-06-30,2742203388602,86942471444,44251598481,17901220069.0,21174934238.0,5823513905744,2647417877980,4701173290288,7348591168268,8162333912129
PPC,2020-06-30,2426470105645,314510390172,950263442,9361606555.0,19359539174.0,2318469789068,0,6032107090189,6032107090189,6776818291441
PTB,2020-06-30,1359080372310,128808421287,20707269847,58410576596.0,152859400656.0,1343131967295,1666840551144,1860474559077,3527315110221,4318521160824
PVD,2020-06-30,1552936516500,97335900650,28761022475,105704682450.0,339457737250.0,675321674800,3706570632880,14032768734800,17739339367680,20968621090480
PVS,2020-06-30,5750302951988,444690674942,15304109778,136198697965.0,57520937789.0,-282651751925,1293901963501,13035872881341,14329774844842,27188329223579
PVT,2020-06-30,1920726950727,306477272336,33226242500,210774641658.0,-15764470820.0,-539635554386,3020440377094,5943612680260,8964053057354,11136247489683
QCG,2020-06-30,966759529978,29249833119,11012475688,13366146242.0,-531590120.0,2399913930729,515020000000,4199323883071,4714343883071,10612654948231
REE,2020-06-30,1334943027247,571171357269,108910161594,81200171536.0,417918959195.0,1566198675685,5818040757264,11183271406076,17001312163340,19769984663954
SAM,2020-06-30,321230893741,22466734400,6176891966,0.0,29986004993.0,73865697479,330610813204,2885018012387,3215628825591,5649425321283
SAS,2020-06-30,182443008820,35302257671,600591111,11228605961.0,2802717920.0,57982079591,5137742025,1438810139879,1443947881904,2027993788926
SBT,2020-06-30,3874555735936,511823191107,228635940740,123189295235.0,-31867214775.0,6314002972723,8210625461813,7642301360410,15852926822223,17955718783912
SCR,2020-06-30,126136640090,38524567392,23741304901,10946392462.0,370295869.0,5514272538381,2518901284088,4789595956225,7308497240313,11241383926517
SHP,2020-06-30,93276084270,20866679680,14874612421,44907372994.0,598860638.0,-132690816040,680281000000,1057784215332,1738065215332,1968310737505
SJS,2020-06-30,48097833301,22299052012,3855071492,0.0,708667198.0,579202920760,553065568264,2131771237088,2684836805352,6897678902593
STG,2020-06-30,429252064999,-11863945296,2885150461,23932878926.0,35704614352.0,83039154893,315107014913,1688574047343,2003681062256,2447469819972
SWC,2020-06-30,98946619140,27248079555,1992283987,10459818263.0,22222274313.0,-20824852309,319354368041,982750971331,1302105339372,1427843968964
TBD,2020-06-30,533996288447,54193792642,8415180502,0.0,7624072953.0,765348018214,519152841919,524002117859,1043154959778,1541065763116
TCM,2020-06-30,964162664942,108797959051,7812006860,30008550125.0,685105116.0,761282535225,962627376790,1437031944375,2399659321165,3071490054431
TLG,2020-06-30,653234816366,50114868480,3170122927,20026484526.0,11045313881.0,919232029022,203988345804,1706841460351,1910829806155,2251319519383
TMP,2020-06-30,140104737552,86283623096,3112787582,8709448405.0,-1228009096.0,125686454792,79250000000,1481397030011,1560647030011,1642130398998
TMS,2020-06-30,820843525156,118422047254,18928861284,24355072082.0,44060807063.0,50172993206,896012521373,2206188531869,3102201053242,3728556434749
TRA,2020-06-30,458549567318,61795704902,3212710361,21088090663.0,12968820299.0,358285971821,126456529160,1156154591285,1282611120445,1524763279587
TVN,2020-06-30,8351617980935,336505966324,70996893555,126167492955.0,-10089691852.0,2300928209240,7060640543920,9816445547870,16877086091790,22138780032224
VC3,2020-06-30,51229766379,11782580950,630932135,6549666169.0,26839919914.0,707870007207,178447697815,703971968442,882419666257,1299955664802
VCF,2020-06-30,684598394354,200337821592,3810322961,17312631365.0,6685778904.0,804539043320,299523769723,1701016108618,2000539878341,2351870708178
VCG,2020-06-30,1586823866178,489780870543,58234654441,57064770898.0,14846137481.0,4290052630076,4121559473932,7760672473381,11882231947313,18034654992026
VCS,2020-06-30,1134282885556,325011492994,20086945984,29273611151.0,57051476912.0,3602488370036,1827348345299,3300746179679,5128094524978,5660569397207
VEF,2020-06-30,27205870751,20751693661,0,24060275.0,12869849901.0,-4853658660359,0,1883471280686,1883471280686,6796719882025
VGC,2020-06-30,2488299044472,246649225323,40360388665,108625585919.0,734784592853.0,160174967015,2088231726896,7303769633134,9392001360030,20897076161842
VHC,2020-06-30,1697690612320,261671655605,9706774476,48540377539.0,162604993095.0,2097507182667,849136379312,5194512534729,6043648914041,6756359958561
VIC,2020-06-30,30470647000000,5767018000000,3073404000000,1973937000000.0,-495038000000.0,7468184000000,138403857000000,123697250000000,262101107000000,427184047000000
VNM,2020-06-30,15870735742854,3749022432267,37641854799,556761193198.0,251024431928.0,1041279996790,6371709145597,32355699373176,38727408518773,49596809946225
VSC,2020-06-30,396511335452,74454504671,639136942,63806496232.0,18841818291.0,99830891385,31663712622,2185842341088,2217506053710,2477000789308
VSH,2020-06-30,56070251550,-1810154258,310203387,22567391676.0,187365390429.0,-261202273842,5697573781908,3138776491502,8836350273410,9367778871647
AAA,2020-09-30,1973356975900,149084839680,49063026634,76145933985.0,17947631033.0,2620562815072,3467619336706,3966823445104,7434442781810,8206176494747
ANV,2020-09-30,818611251166,65031986499,13348678523,0.0,100530894145.0,1640639007455,1389489810356,2374448622247,3763938432603,4340135537660
ASM,2020-09-30,2885308936520,255922747669,128582689840,72963936368.0,586950242620.0,5711948225391,8126090589239,6740022546501,14866113135740,16762969403020
BMP,2020-09-30,1135750028002,191294393280,11393462,52514407897.0,28787199790.0,89965875835,55310000000,2360702237173,2416012237173,3227241360222
CEO,2020-09-30,290597846973,64774852718,30809160971,34695816838.0,249028358895.0,837100807029,2279633519432,3544172320895,5823805840327,7542973566865
CHP,2020-09-30,188251628045,91400631613,32258387220,0.0,5465259149.0,-77467653356,1463623367961,1664859192778,3128482560739,3362640671706
CII,2020-09-30,2123816398339,368889717276,255078504213,153879380878.0,80235466047.0,4394808729871,16115806293159,8490149444106,24605955737265,30570151409008
CMG,2020-09-30,1268880545751,101404060332,20393720297,56209439852.0,196536396604.0,116204264257,1149130894632,2257613351003,3406744245635,4946764171043
CSV,2020-09-30,329336256604,56399719519,2862236714,11753722892.0,3343384231.0,323223015416,118681235460,1029831238801,1148512474261,1276297282422
CTD,2020-09-30,2835171576205,116510643024,0,26968996838.0,3049486963.0,3707196933512,0,8509884683498,8509884683498,14056017507259
DBC,2020-09-30,2556188636423,498946977537,71174981967,117016578108.0,227958366720.0,2226217372883,4087134382091,3943554131038,8030688513129,10214277941483
DCL,2020-09-30,154319617315,28677242032,8252703425,7015784364.0,36733059934.0,487938074910,305840791121,945041063042,1250881854163,1761143432203
DCM,2020-09-30,2053367817236,117693671734,7586212443,328507514235.0,17779682080.0,31513338913,976804055620,6510575276373,7487379331993,9236117384647
DDV,2020-09-30,508299840409,171276639,6980242664,41645140784.0,14808886057.0,262855023893,258531350738,1214517760913,1473049111651,1696626991318
DGC,2020-09-30,1589129528417,251882169922,3773865993,67519852157.0,112741798295.0,1207847062836,1250882899103,4059597940374,5310480839477,5763702463510
DGW,2020-09-30,3647575993057,107390188051,6391747055,1736353180.0,-1627127940.0,1158804880985,474045310811,1059346777792,1533392088603,2321610857805
DHC,2020-09-30,704058086459,80270184394,8702406052,0.0,7706528200.0,480425315846,497094461650,1240401698501,1737496160151,2078302186093
DHG,2020-09-30,903097317351,191820124969,4829749609,22002594525.0,-236821738.0,850760060211,515000000000,3358561888248,3873561888248,4380339116518
DHT,2020-09-30,480329609280,27828319185,3421484097,0.0,3269310091.0,355524774313,198103404657,328504956777,526608361434,806210380118
DIG,2020-09-30,982837040801,95442912021,3938875221,0.0,5789917076.0,3644843357523,1232653026965,4094387085874,5327040112839,7979620728690
DNP,2020-09-30,832208579734,74439046383,69357879929,68382833019.0,18428793639.0,800669869095,4931158367939,2331878044597,7263036412536,8805328100173
DPM,2020-09-30,2005259301740,245474052880,21234046350,137452070949.0,4145559325.0,232410510713,1098900008037,8194956393631,9293856401668,11295746672954
DPR,2020-09-30,352916812621,98055268290,3553451162,35059221077.0,16577438600.0,44181407653,198811031707,2340690668818,2539501700525,3600530600871
DVP,2020-09-30,150569621370,65380791450,0,13732614270.0,551463100.0,-33917282080,0,1236982582584,1236982582584,1355605810410
DXG,2020-09-30,816447842025,397246780476,91907038701,12682191049.0,2931135630.0,9928539914644,5966908479771,9083353401101,15050261880872,22226874364960
ELC,2020-09-30,94170074652,6800362410,397618551,2894848656.0,-249371819.0,523429377279,51791556031,840830848137,892622404168,1108677346256
FPT,2020-09-30,7809861976293,1471670895566,85791923680,372221761446.0,465475155409.0,-120031759636,11009117872012,18181401005669,29190518877681,37757456671158
GAS,2020-09-30,16326127075245,2622033362595,16710537457,609040897469.0,1598274841453.0,3312241130376,2610442614866,47794064016827,50404506631693,61704299780672
GEX,2020-09-30,5036354011620,457999498455,195996772620,150431955598.0,92420035146.0,4455372985326,10855553578042,7742712526991,18598266105033,23566248955305
GMD,2020-09-30,698749559455,181412089581,35777338237,102185821510.0,24049635463.0,-19801560726,1951995062797,6510591090828,8462586153625,9829560699361
HAG,2020-09-30,841826975000,-356691456000,213074410000,221843688000.0,329010383000.0,2673478147000,18539634633000,15731531245000,34271165878000,42077895469000
HDC,2020-09-30,195959081405,45235276061,8057303323,3462696497.0,2318018403.0,744545999303,1016543406658,1017868129954,2034411536612,2567682977504
HDG,2020-09-30,852818006690,306757192786,58663851094,63015892285.0,305363947914.0,677918202815,6471157944656,3916659080298,10387817024954,13622518938533
HGM,2020-09-30,16622740911,127934419,0,2000666654.0,-37911632.0,27646905922,0,143984281880,143984281880,165185065921
HHS,2020-09-30,153291092107,63241484544,0,3552740026.0,1388985374.0,206217558856,0,3701638279126,3701638279126,3921851388140
HHV,2020-09-30,297138823621,157368245994,116546829569,49931131442.0,187896711351.0,-1233656150629,20779618422044,7248051533441,28027669955485,31371451498434
HNG,2020-09-30,607113710000,-266837136000,87691125000,102676499000.0,229547387000.0,915691124000,12245287508000,8552254805000,20797542313000,24407295537000
HPG,2020-09-30,25108119013395,4812681077856,540809441828,1181347918547.0,1897721129991.0,16938435881509,45251620738376,54987270970996,100238891709372,117472262169551
HSG,2020-09-30,8372342378710,669278461358,113950660131,305430972205.0,237904549021.0,5478988069789,8186360189719,6590738511323,14777098701042,17756407664931
HT1,2020-09-30,1984570169799,228411522742,40666200751,163380212454.0,23414165964.0,-125833395134,2356516281969,5703999685742,8060515967711,9515149342776
